,cliques,density,nodes per clique,edges per clique,connectivity between cliques,w2v window,w2v dimensions,average loss,min loss,average auc,max auc
262,1,0.9855072463768116,24,272,1,5,128,22424.7265625,20364.189453125,0.48031550068587103,0.601508916323731
263,1,0.9855072463768116,24,272,1,5,256,22429.6203125,20373.857421875,0.48299039780521263,0.5833333333333334
264,1,0.9855072463768116,24,272,1,7,2,29049.340234375,26672.791015625,0.5196159122085048,0.6316872427983539
265,1,0.9855072463768116,24,272,1,7,4,29045.53046875,26672.669921875,0.46207133058984906,0.6334019204389575
266,1,0.9855072463768116,24,272,1,7,8,29046.764453125,26608.001953125,0.5066529492455419,0.6179698216735253
267,1,0.9855072463768116,24,272,1,7,16,29040.2109375,26635.677734375,0.5324417009602195,0.6742112482853224
268,1,0.9855072463768116,24,272,1,7,32,29046.2078125,26594.259765625,0.5292181069958847,0.6529492455418381
269,1,0.9855072463768116,24,272,1,7,64,29035.29453125,26632.6640625,0.5355281207133059,0.6491769547325104
270,1,0.9855072463768116,24,272,1,7,128,29042.171484375,26652.908203125,0.5368312757201645,0.654320987654321
271,1,0.9855072463768116,24,272,1,7,256,29036.976171875,26608.9765625,0.533676268861454,0.6536351165980796
272,1,0.9855072463768116,24,272,1,9,2,33740.094140625,30977.955078125,0.41838134430727025,0.5778463648834019
273,1,0.9855072463768116,24,272,1,9,4,33752.865625,30952.7265625,0.41056241426611795,0.612482853223594
274,1,0.9855072463768116,24,272,1,9,8,33743.9875,30953.97265625,0.4189300411522634,0.6069958847736626
275,1,0.9855072463768116,24,272,1,9,16,33734.3171875,30958.6171875,0.4297668038408779,0.6231138545953361
276,1,0.9855072463768116,24,272,1,9,32,33727.141015625,30953.46875,0.42091906721536354,0.6347736625514405
277,1,0.9855072463768116,24,272,1,9,64,33730.140625,30962.748046875,0.42640603566529495,0.6207133058984912
278,1,0.9855072463768116,24,272,1,9,128,33759.34453125,30975.28515625,0.4229080932784637,0.6128257887517147
279,1,0.9855072463768116,24,272,1,9,256,33753.707421875,31151.060546875,0.4357338820301783,0.6213991769547325
280,1,0.21164021164021163,28,80,1,1,2,9379.9802734375,9062.9716796875,0.51796875,0.61328125
281,1,0.21164021164021163,28,80,1,1,4,9170.8259765625,8865.482421875,0.46875,0.5546875
282,1,0.21164021164021163,28,80,1,1,8,9073.32734375,8799.462890625,0.48046875,0.578125
283,1,0.21164021164021163,28,80,1,1,16,9026.6498046875,8757.58203125,0.50390625,0.6015625
284,1,0.21164021164021163,28,80,1,1,32,9020.743359375,8751.3125,0.49453125,0.59375
285,1,0.21164021164021163,28,80,1,1,64,9361.3607421875,2244.67236328125,0.4953125,0.6015625
286,1,0.21164021164021163,28,80,1,1,128,9022.5447265625,8753.3515625,0.496875,0.58984375
287,1,0.21164021164021163,28,80,1,1,256,9022.9658203125,8750.4892578125,0.49921875,0.59765625
288,1,0.21164021164021163,28,80,1,3,2,18488.12578125,17225.18359375,0.4765625,0.55078125
289,1,0.21164021164021163,28,80,1,3,4,18237.087890625,17345.701171875,0.53359375,0.609375
290,1,0.21164021164021163,28,80,1,3,8,17987.57734375,16693.654296875,0.5015625,0.65234375
291,1,0.21164021164021163,28,80,1,3,16,18136.091015625,17125.486328125,0.51015625,0.62109375
292,1,0.21164021164021163,28,80,1,3,32,17884.76796875,17030.740234375,0.534375,0.6171875
293,1,0.21164021164021163,28,80,1,3,64,18000.076171875,16922.462890625,0.54453125,0.59375
294,1,0.21164021164021163,28,80,1,3,128,17824.132421875,17164.02734375,0.5328125,0.61328125
295,1,0.21164021164021163,28,80,1,3,256,18138.025,16770.841796875,0.54296875,0.62890625
296,1,0.21164021164021163,28,80,1,5,2,25419.102734375,24402.501953125,0.61328125,0.69921875
297,1,0.21164021164021163,28,80,1,5,4,25659.425390625,24399.66015625,0.6265625,0.70703125
298,1,0.21164021164021163,28,80,1,5,8,25620.596484375,24375.27734375,0.653125,0.80078125
299,1,0.21164021164021163,28,80,1,5,16,25872.134375,24383.767578125,0.6078125,0.734375
300,1,0.21164021164021163,28,80,1,5,32,25738.952734375,23828.880859375,0.5546875,0.6875
301,1,0.21164021164021163,28,80,1,5,64,25442.6265625,24302.34375,0.6140625,0.734375
302,1,0.21164021164021163,28,80,1,5,128,25329.11484375,23843.7265625,0.59296875,0.72265625
303,1,0.21164021164021163,28,80,1,5,256,25784.048046875,24461.515625,0.5359375,0.7421875
304,1,0.21164021164021163,28,80,1,7,2,32480.927734375,30961.8984375,0.646875,0.72265625
305,1,0.21164021164021163,28,80,1,7,4,32081.426953125,30543.361328125,0.5734375,0.69921875
306,1,0.21164021164021163,28,80,1,7,8,32723.75390625,30442.33203125,0.52109375,0.71484375
307,1,0.21164021164021163,28,80,1,7,16,32849.517578125,30639.91015625,0.54375,0.70703125
308,1,0.21164021164021163,28,80,1,7,32,32764.147265625,30339.216796875,0.565625,0.7421875
309,1,0.21164021164021163,28,80,1,7,64,32794.461328125,30875.28515625,0.52265625,0.71875
310,1,0.21164021164021163,28,80,1,7,128,32902.6515625,30141.859375,0.57265625,0.734375
311,1,0.21164021164021163,28,80,1,7,256,32154.409375,30989.953125,0.59609375,0.69921875
312,1,0.21164021164021163,28,80,1,9,2,39963.2171875,37380.55859375,0.38984375,0.48828125
313,1,0.21164021164021163,28,80,1,9,4,40646.36796875,36611.32421875,0.45859375,0.61328125
314,1,0.21164021164021163,28,80,1,9,8,39832.00625,37394.22265625,0.4953125,0.640625
315,1,0.21164021164021163,28,80,1,9,16,39105.30546875,37192.015625,0.53828125,0.63671875
316,1,0.21164021164021163,28,80,1,9,32,40194.2765625,36740.1875,0.478125,0.68359375
317,1,0.21164021164021163,28,80,1,9,64,39966.41015625,37280.69921875,0.5015625,0.62890625
318,1,0.21164021164021163,28,80,1,9,128,39824.45078125,37281.84765625,0.53203125,0.671875
319,1,0.21164021164021163,28,80,1,9,256,39726.0015625,37435.1328125,0.490625,0.6171875
320,1,0.38095238095238093,28,144,1,1,2,9668.194140625,9117.111328125,0.5303571428571427,0.5803571428571429
321,1,0.38095238095238093,28,144,1,1,4,9587.7439453125,9307.8779296875,0.5326530612244897,0.5880102040816326
322,1,0.38095238095238093,28,144,1,1,8,9537.7701171875,2387.40185546875,0.44056122448979596,0.5420918367346939
323,1,0.38095238095238093,28,144,1,1,16,9507.58828125,9242.5224609375,0.4989795918367347,0.5382653061224489
324,1,0.38095238095238093,28,144,1,1,32,9499.3576171875,9238.705078125,0.5191326530612246,0.5892857142857143
325,1,0.38095238095238093,28,144,1,1,64,9500.1560546875,2300.612548828125,0.5206632653061225,0.5484693877551021
326,1,0.38095238095238093,28,144,1,1,128,9500.591015625,9244.0751953125,0.5201530612244898,0.5522959183673469
327,1,0.38095238095238093,28,144,1,1,256,9503.323828125,9258.0517578125,0.5209183673469389,0.5535714285714286
328,1,0.38095238095238093,28,144,1,3,2,19034.667578125,17735.009765625,0.4375,0.5293367346938775
329,1,0.38095238095238093,28,144,1,3,4,18960.43046875,17726.322265625,0.47806122448979593,0.6109693877551021
330,1,0.38095238095238093,28,144,1,3,8,19069.754296875,17952.42578125,0.39540816326530615,0.5880102040816326
331,1,0.38095238095238093,28,144,1,3,16,18459.346484375,17944.236328125,0.45280612244897955,0.5905612244897959
332,1,0.38095238095238093,28,144,1,3,32,18987.694140625,5153.373046875,0.4094387755102041,0.5586734693877551
333,1,0.38095238095238093,28,144,1,3,64,19136.3296875,17798.322265625,0.44795918367346943,0.6020408163265306
334,1,0.38095238095238093,28,144,1,3,128,18856.50859375,17521.5703125,0.4428571428571429,0.5471938775510204
335,1,0.38095238095238093,28,144,1,3,256,18517.722265625,17777.220703125,0.49566326530612237,0.6071428571428572
336,1,0.38095238095238093,28,144,1,5,2,27524.817578125,25233.19140625,0.6137755102040816,0.735969387755102
337,1,0.38095238095238093,28,144,1,5,4,27138.27734375,25358.505859375,0.673469387755102,0.7767857142857143
338,1,0.38095238095238093,28,144,1,5,8,27208.722265625,24764.173828125,0.6528061224489796,0.715561224489796
339,1,0.38095238095238093,28,144,1,5,16,27461.083203125,25627.17578125,0.5380102040816326,0.7704081632653061
340,1,0.38095238095238093,28,144,1,5,32,27827.963671875,25528.708984375,0.5910714285714286,0.7142857142857143
341,1,0.38095238095238093,28,144,1,5,64,26913.692578125,25147.244140625,0.5918367346938775,0.729591836734694
342,1,0.38095238095238093,28,144,1,5,128,26919.59296875,25315.234375,0.539795918367347,0.7079081632653061
343,1,0.38095238095238093,28,144,1,5,256,27279.92265625,25353.572265625,0.5698979591836735,0.7091836734693878
344,1,0.38095238095238093,28,144,1,7,2,33821.128125,32233.62890625,0.5137755102040816,0.5701530612244898
345,1,0.38095238095238093,28,144,1,7,4,33160.5,7976.46435546875,0.45280612244897966,0.5625
346,1,0.38095238095238093,28,144,1,7,8,33392.96484375,31996.90234375,0.47602040816326535,0.6173469387755102
347,1,0.38095238095238093,28,144,1,7,16,33699.451171875,31750.90234375,0.5020408163265306,0.5918367346938777
348,1,0.38095238095238093,28,144,1,7,32,34084.3421875,31443.716796875,0.3928571428571429,0.5650510204081634
349,1,0.38095238095238093,28,144,1,7,64,33992.10546875,32130.677734375,0.43494897959183676,0.5548469387755102
350,1,0.38095238095238093,28,144,1,7,128,34396.240625,31892.99609375,0.44438775510204087,0.576530612244898
351,1,0.38095238095238093,28,144,1,7,256,34633.65546875,31896.580078125,0.4025510204081632,0.5714285714285714
352,1,0.38095238095238093,28,144,1,9,2,38101.14453125,35596.51171875,0.5456632653061224,0.7002551020408163
353,1,0.38095238095238093,28,144,1,9,4,38846.59296875,36670.3046875,0.5706632653061224,0.649234693877551
354,1,0.38095238095238093,28,144,1,9,8,38847.3546875,37174.2578125,0.549234693877551,0.6556122448979592
355,1,0.38095238095238093,28,144,1,9,16,38535.26640625,35999.1484375,0.523469387755102,0.6785714285714287
356,1,0.38095238095238093,28,144,1,9,32,38104.55390625,36210.703125,0.5232142857142856,0.6377551020408163
357,1,0.38095238095238093,28,144,1,9,64,38608.25859375,36244.40234375,0.5471938775510204,0.6428571428571427
358,1,0.38095238095238093,28,144,1,9,128,38208.35859375,35542.28125,0.6173469387755103,0.6581632653061225
359,1,0.38095238095238093,28,144,1,9,256,37766.753125,36412.98046875,0.5068877551020409,0.6607142857142858
360,1,0.5502645502645502,28,208,1,1,2,9787.6701171875,9433.623046875,0.4584176085663295,0.5651397977394408
361,1,0.5502645502645502,28,208,1,1,4,10119.4982421875,2350.703857421875,0.4337894110648423,0.5246876859012493
362,1,0.5502645502645502,28,208,1,1,8,9699.160546875,2475.559326171875,0.48768590124925637,0.5574063057703748
363,1,0.5502645502645502,28,208,1,1,16,9672.3537109375,2243.491455078125,0.5277810826888757,0.6121356335514575
364,1,0.5502645502645502,28,208,1,1,32,9671.2951171875,9463.923828125,0.5267102914931588,0.6139202855443189
365,1,0.5502645502645502,28,208,1,1,64,9671.975,2280.191162109375,0.528138013087448,0.6162998215348008
366,1,0.5502645502645502,28,208,1,1,128,9670.8837890625,9466.59375,0.5255205234979179,0.6139202855443189
367,1,0.5502645502645502,28,208,1,1,256,9673.832421875,9413.8701171875,0.5294467578822128,0.6139202855443189
368,1,0.5502645502645502,28,208,1,3,2,19167.6265625,17999.556640625,0.3813206424747174,0.5716835217132659
369,1,0.5502645502645502,28,208,1,3,4,19060.806640625,4879.58251953125,0.417846519928614,0.5520523497917906
370,1,0.5502645502645502,28,208,1,3,8,19353.244921875,18152.04296875,0.45960737656157047,0.5585960737656157
371,1,0.5502645502645502,28,208,1,3,16,19020.618359375,18082.3359375,0.5032718619869125,0.6103509815585961
372,1,0.5502645502645502,28,208,1,3,32,18989.824609375,17698.771484375,0.48066627007733487,0.6097560975609756
373,1,0.5502645502645502,28,208,1,3,64,19415.1734375,17998.52734375,0.49244497323022013,0.5984533016061868
374,1,0.5502645502645502,28,208,1,3,128,19028.89375,17853.44921875,0.5175490779298036,0.6162998215348007
375,1,0.5502645502645502,28,208,1,3,256,18983.98984375,4408.443359375,0.45817965496728136,0.5895300416418799
376,1,0.5502645502645502,28,208,1,5,2,27032.576171875,25485.583984375,0.506365258774539,0.6329565734681737
377,1,0.5502645502645502,28,208,1,5,4,26697.17265625,25025.849609375,0.432004759071981,0.5651397977394409
378,1,0.5502645502645502,28,208,1,5,8,27399.390625,25331.369140625,0.4416418798334325,0.6020226055919096
379,1,0.5502645502645502,28,208,1,5,16,27391.28203125,25163.60546875,0.4722189173111243,0.561570493753718
380,1,0.5502645502645502,28,208,1,5,32,27030.91171875,25428.99609375,0.4464009518143962,0.579417013682332
381,1,0.5502645502645502,28,208,1,5,64,27482.709375,25118.890625,0.4069006543723973,0.5580011897679952
382,1,0.5502645502645502,28,208,1,5,128,26508.2109375,25000.673828125,0.42022605591909573,0.5395597858417608
383,1,0.5502645502645502,28,208,1,5,256,27614.5,25480.75390625,0.4108268887566925,0.6049970255800119
384,1,0.5502645502645502,28,208,1,7,2,34230.2609375,31122.560546875,0.4297441998810232,0.553837001784652
385,1,0.5502645502645502,28,208,1,7,4,34573.67734375,31653.97265625,0.47186198691255204,0.611540749553837
386,1,0.5502645502645502,28,208,1,7,8,33844.49453125,32303.037109375,0.5133848899464605,0.644854253420583
387,1,0.5502645502645502,28,208,1,7,16,34624.834375,31585.462890625,0.4812611540749554,0.6823319452706722
388,1,0.5502645502645502,28,208,1,7,32,33304.934765625,31722.099609375,0.5163593099345627,0.6335514574657942
389,1,0.5502645502645502,28,208,1,7,64,34442.9125,31987.4375,0.5362284354550862,0.6674598453301606
390,1,0.5502645502645502,28,208,1,7,128,34412.7109375,31836.248046875,0.5196906603212375,0.6466389054134444
391,1,0.5502645502645502,28,208,1,7,256,34561.3984375,32015.93359375,0.5250446162998216,0.6395002974419988
392,1,0.5502645502645502,28,208,1,9,2,40027.52109375,37794.48046875,0.5406305770374777,0.5764425936942297
393,1,0.5502645502645502,28,208,1,9,4,40148.87734375,36637.12890625,0.4108268887566925,0.6067816775728733
394,1,0.5502645502645502,28,208,1,9,8,40200.61015625,38035.59375,0.34788816180844734,0.5770374776918501
395,1,0.5502645502645502,28,208,1,9,16,39817.59609375,36630.4765625,0.39190957763236167,0.5609756097560976
396,1,0.5502645502645502,28,208,1,9,32,39781.28203125,37296.453125,0.478167757287329,0.5478881618084473
397,1,0.5502645502645502,28,208,1,9,64,41236.4203125,38164.3203125,0.4099940511600238,0.5187388459250446
398,1,0.5502645502645502,28,208,1,9,128,40687.55625,37460.484375,0.4093991671624034,0.5252825698988697
399,1,0.5502645502645502,28,208,1,9,256,40293.4375,37064.99609375,0.39000594883997614,0.5181439619274242
400,1,0.7195767195767195,28,272,1,1,2,9936.137890625,9512.173828125,0.4598765432098766,0.5284636488340193
401,1,0.7195767195767195,28,272,1,1,4,9904.7837890625,9479.287109375,0.43991769547325105,0.5308641975308641
402,1,0.7195767195767195,28,272,1,1,8,9875.053125,9447.52734375,0.5112482853223594,0.5994513031550068
403,1,0.7195767195767195,28,272,1,1,16,9841.1181640625,9416.4541015625,0.4970507544581618,0.6059670781893004
404,1,0.7195767195767195,28,272,1,1,32,9837.7576171875,9406.421875,0.49931412894375854,0.6021947873799726
405,1,0.7195767195767195,28,272,1,1,64,9837.5025390625,2504.137939453125,0.4973251028806585,0.5997942386831275
406,1,0.7195767195767195,28,272,1,1,128,9837.89140625,9406.6015625,0.4974622770919067,0.6021947873799726
407,1,0.7195767195767195,28,272,1,1,256,9833.9509765625,9406.9814453125,0.4967764060356653,0.5984224965706447
408,1,0.7195767195767195,28,272,1,3,2,18898.26875,18199.537109375,0.5176268861454046,0.563443072702332
409,1,0.7195767195767195,28,272,1,3,4,19245.26796875,17941.4140625,0.5054869684499315,0.5572702331961591
410,1,0.7195767195767195,28,272,1,3,8,19122.84140625,18027.46484375,0.4454732510288065,0.5510973936899863
411,1,0.7195767195767195,28,272,1,3,16,18692.515625,17817.84765625,0.4543895747599452,0.5658436213991769
412,1,0.7195767195767195,28,272,1,3,32,18874.454296875,17930.818359375,0.4090534979423868,0.5723593964334704
413,1,0.7195767195767195,28,272,1,3,64,18869.317578125,17861.966796875,0.447599451303155,0.549039780521262
414,1,0.7195767195767195,28,272,1,3,128,19148.77421875,18146.31640625,0.44307270233196155,0.600480109739369
415,1,0.7195767195767195,28,272,1,3,256,16346.0669921875,4277.3115234375,0.42304526748971194,0.6056241426611796
416,1,0.7195767195767195,28,272,1,5,2,27975.317578125,26072.541015625,0.5712620027434843,0.631687242798354
417,1,0.7195767195767195,28,272,1,5,4,27803.557421875,25377.240234375,0.5136488340192045,0.6917009602194788
418,1,0.7195767195767195,28,272,1,5,8,27087.994140625,25852.9140625,0.5353909465020577,0.6618655692729767
419,1,0.7195767195767195,28,272,1,5,16,27496.081640625,25632.09765625,0.4818930041152264,0.6728395061728395
420,1,0.7195767195767195,28,272,1,5,32,27537.851953125,6543.24951171875,0.5650891632373114,0.6910150891632373
421,1,0.7195767195767195,28,272,1,5,64,27832.6640625,25860.982421875,0.5307956104252401,0.6718106995884774
422,1,0.7195767195767195,28,272,1,5,128,27584.25859375,26088.931640625,0.5021947873799726,0.6478052126200274
423,1,0.7195767195767195,28,272,1,5,256,27396.97109375,25696.658203125,0.4691358024691358,0.6975308641975309
424,1,0.7195767195767195,28,272,1,7,2,35207.96640625,32664.462890625,0.507681755829904,0.6169410150891633
425,1,0.7195767195767195,28,272,1,7,4,34149.47421875,32129.958984375,0.542798353909465,0.6286008230452675
426,1,0.7195767195767195,28,272,1,7,8,34025.97265625,32533.01171875,0.4679012345679013,0.5967078189300411
427,1,0.7195767195767195,28,272,1,7,16,35309.8234375,8377.6064453125,0.5017832647462277,0.5757887517146777
428,1,0.7195767195767195,28,272,1,7,32,34517.0265625,32523.974609375,0.4176268861454047,0.5631001371742113
429,1,0.7195767195767195,28,272,1,7,64,34480.7640625,31563.41796875,0.4752400548696845,0.6049382716049382
430,1,0.7195767195767195,28,272,1,7,128,34014.12734375,32338.34765625,0.45596707818930043,0.5620713305898491
431,1,0.7195767195767195,28,272,1,7,256,34543.94609375,31816.09375,0.477846364883402,0.6412894375857339
432,1,0.7195767195767195,28,272,1,9,2,40570.79453125,37652.95703125,0.5121399176954733,0.6069958847736625
433,1,0.7195767195767195,28,272,1,9,4,40336.4109375,38306.84375,0.4919067215363512,0.6011659807956103
434,1,0.7195767195767195,28,272,1,9,8,41202.9125,38106.64453125,0.55960219478738,0.5829903978052127
435,1,0.7195767195767195,28,272,1,9,16,41356.89296875,37514.9140625,0.4473936899862826,0.6450617283950618
436,1,0.7195767195767195,28,272,1,9,32,40887.42578125,37704.609375,0.3811385459533608,0.586076817558299
437,1,0.7195767195767195,28,272,1,9,64,39321.81171875,37177.26953125,0.5115912208504801,0.6093964334705075
438,1,0.7195767195767195,28,272,1,9,128,41296.23671875,38258.34375,0.495679012345679,0.5874485596707818
439,1,0.7195767195767195,28,272,1,9,256,40729.7578125,38452.625,0.4144032921810699,0.5576131687242799
440,1,0.8888888888888888,28,336,1,1,2,9980.47734375,9701.5537109375,0.556649587881488,0.617509467587436
441,1,0.8888888888888888,28,336,1,1,4,9966.2802734375,9685.701171875,0.44896413455112494,0.5586990421029183
442,1,0.8888888888888888,28,336,1,1,8,9945.1490234375,9680.505859375,0.524170193807084,0.6088215638226777
443,1,0.8888888888888888,28,336,1,1,16,9929.8134765625,9672.7255859375,0.5517041657384718,0.6515927823568723
444,1,0.8888888888888888,28,336,1,1,32,9921.1642578125,9670.607421875,0.5393628870572511,0.6551570505680552
445,1,0.8888888888888888,28,336,1,1,64,9921.28203125,9671.71484375,0.5386054800623747,0.6518155491200713
446,1,0.8888888888888888,28,336,1,1,128,9923.2587890625,9671.37890625,0.5399420806415682,0.652706616172867
